outer_cv,model,fold,n_train,n_test,R2,RMSE,MAE,SpearmanR,best_params
random_cv_mixed,RandomForest,45,92,1,,,,,"{'model__max_depth': 10, 'model__max_features': 0.5, 'model__min_samples_leaf': 4}"
random_cv_mixed,RandomForest,46,92,1,,,,,"{'model__max_depth': 10, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 4}"
random_cv_mixed,RandomForest,47,92,1,,,,,"{'model__max_depth': 5, 'model__max_features': 0.5, 'model__min_samples_leaf': 4}"
random_cv_mixed,RandomForest,48,92,1,,,,,"{'model__max_depth': 5, 'model__max_features': 0.5, 'model__min_samples_leaf': 4}"
random_cv_mixed,RandomForest,49,92,1,,,,,"{'model__max_depth': 5, 'model__max_features': 0.5, 'model__min_samples_leaf': 4}"
random_cv_mixed,RandomForest,50,92,1,,,,,"{'model__max_depth': 10, 'model__max_features': 0.5, 'model__min_samples_leaf': 4}"
random_cv_mixed,HistGB,1,91,2,-5.335414246780691,3.5238348320672195,3.0680062022298404,0.9999999999999999,"{'model__l2_regularization': 0.1, 'model__learning_rate': 0.05, 'model__max_depth': 3}"
random_cv_mixed,HistGB,2,91,2,-0.14611972112734994,2.6764245285540778,2.6539781719413496,-0.9999999999999999,"{'model__l2_regularization': 0.1, 'model__learning_rate': 0.05, 'model__max_depth': 3}"
random_cv_mixed,HistGB,3,91,2,0.16803243792863287,0.6384857910830671,0.5408744774266694,0.9999999999999999,"{'model__l2_regularization': 0.1, 'model__learning_rate': 0.05, 'model__max_depth': 3}"
random_cv_mixed,HistGB,4,91,2,-0.4562739229442734,5.008061265390812,3.576480153869741,0.9999999999999999,"{'model__l2_regularization': 0.1, 'model__learning_rate': 0.05, 'model__max_depth': 3}"
random_cv_mixed,HistGB,5,91,2,0.8446258895144395,2.010293663555009,1.432078582559786,0.9999999999999999,"{'model__l2_regularization': 0.0, 'model__learning_rate': 0.05, 'model__max_depth': 3}"
random_cv_mixed,HistGB,6,91,2,0.9774287368893069,0.8563529286844415,0.6924970844381031,0.9999999999999999,"{'model__l2_regularization': 0.1, 'model__learning_rate': 0.1, 'model__max_depth': 3}"
random_cv_mixed,HistGB,7,91,2,0.481214071016581,0.5402009672827104,0.441019460575764,0.9999999999999999,"{'model__l2_regularization': 0.1, 'model__learning_rate': 0.05, 'model__max_depth': 3}"
random_cv_mixed,HistGB,8,91,2,0.8710657256223331,1.1490374100208003,0.85061658316459,0.9999999999999999,"{'model__l2_regularization': 0.1, 'model__learning_rate': 0.05, 'model__max_depth': 3}"
