outer_cv,model,fold,n_train,n_test,R2,RMSE,MAE,SpearmanR,best_params,fit_seconds,fold_seconds
leave_one_site_out,ElasticNet,20,91,2,-52.23697867890471,13.133461498007726,11.528370390456734,,"{'model__alpha': np.float64(0.0008858667904100823), 'model__l1_ratio': 0.3}",4.849275399988983,4.854357399977744
leave_one_site_out,ElasticNet,21,91,2,0.13707577842107854,3.483514298227234,3.367480286189373,,"{'model__alpha': np.float64(0.29763514416313164), 'model__l1_ratio': 0.1}",5.399824700027239,5.411861800006591
leave_one_site_out,ElasticNet,22,91,2,-45.67618121144191,2.732798747407262,2.3342836218317227,,"{'model__alpha': np.float64(0.29763514416313164), 'model__l1_ratio': 0.1}",4.934230500017293,4.942531600012444
leave_one_site_out,ElasticNet,23,91,2,-61.12024072506875,5.911229602024534,5.861336980248561,,"{'model__alpha': np.float64(0.14384498882876628), 'model__l1_ratio': 0.1}",5.002638800011482,5.008021599962376
leave_one_site_out,ElasticNet,24,91,2,0.949087768052271,1.2522875167348435,1.2505968744401343,,"{'model__alpha': np.float64(0.29763514416313164), 'model__l1_ratio': 0.1}",5.599333300022408,5.606184799980838
leave_one_site_out,ElasticNet,25,91,2,0.8490142629920869,2.486840523202909,2.467525476191562,,"{'model__alpha': np.float64(0.29763514416313164), 'model__l1_ratio': 0.1}",4.865638200019021,4.872960800013971
leave_one_site_out,ElasticNet,26,91,2,-30.478255721378122,1.6831645834332505,1.5074107164412487,,"{'model__alpha': np.float64(0.29763514416313164), 'model__l1_ratio': 0.1}",4.857045500015374,4.86193590000039
leave_one_site_out,ElasticNet,27,91,2,-20.318045103205048,3.9245748288274025,3.0745811044060085,,"{'model__alpha': np.float64(0.29763514416313164), 'model__l1_ratio': 0.1}",5.4906622000271454,5.495535499998368
leave_one_site_out,ElasticNet,28,91,2,0.32967033080033825,6.345208882007328,4.78368750453973,,"{'model__alpha': np.float64(0.14384498882876628), 'model__l1_ratio': 0.1}",4.592287299979944,4.59703319997061
leave_one_site_out,ElasticNet,29,91,2,0.5466957659358479,4.174328060589633,3.80590444777744,,"{'model__alpha': np.float64(0.14384498882876628), 'model__l1_ratio': 0.1}",4.565334699989762,4.570131699962076
leave_one_site_out,ElasticNet,30,91,2,0.656820076514081,1.640283695014251,1.4006931330146957,,"{'model__alpha': np.float64(0.14384498882876628), 'model__l1_ratio': 0.1}",5.4948427000199445,5.501945000025444
leave_one_site_out,ElasticNet,31,91,2,0.4711384441921673,2.7634689912979127,2.7618121016960773,,"{'model__alpha': np.float64(0.14384498882876628), 'model__l1_ratio': 0.1}",4.7163119000033475,4.722132700029761
leave_one_site_out,ElasticNet,32,91,2,-2.1577642855095736,3.998272338822384,3.2146867356737134,,"{'model__alpha': np.float64(0.06951927961775606), 'model__l1_ratio': 0.1}",4.7859593000030145,4.790908399969339
leave_one_site_out,ElasticNet,33,91,2,-302.28874276970987,0.8707593564953922,0.870732254523479,,"{'model__alpha': np.float64(0.14384498882876628), 'model__l1_ratio': 0.1}",5.409408999956213,5.414571000030264
leave_one_site_out,ElasticNet,34,91,2,0.2049125022546362,2.5412788513732054,2.377469129108098,,"{'model__alpha': np.float64(0.14384498882876628), 'model__l1_ratio': 0.1}",4.969807800021954,4.974968400027137
leave_one_site_out,ElasticNet,35,91,2,0.42444942098576655,3.148399569157739,2.7913376333441713,,"{'model__alpha': np.float64(0.14384498882876628), 'model__l1_ratio': 0.1}",4.612621499982197,4.6175522999837995
