outer_cv,model,fold,n_train,n_test,R2,RMSE,MAE,SpearmanR,best_params,fit_seconds,fold_seconds
leave_one_day_out,GPR,5,81,12,-0.8124287471982279,2.725703826751032,2.3152160493825362,-0.1188811188811189,{},0.062487299961503595,0.07360590004827827
leave_one_day_out,GPR,6,81,12,-2.433072844287624,4.463519486736241,3.7770545854333073,0.5709290716957522,{},0.05688419996295124,0.06658410001546144
leave_one_day_out,GPR,7,81,12,-0.030058784451649778,3.3231722959196124,2.700524691358026,-0.4749082237208241,{},0.07223650004016235,0.08074679999845102
leave_one_day_out,GPR,8,88,5,-0.1852102679357157,5.767470255600263,4.479146315219884,0.49999999999999994,{},0.062245699984487146,0.06906909996178001
leave_one_day_out,GPR,9,89,4,-0.5125515850516926,4.461839855205725,4.385951111145088,0.7999999999999999,{},0.06389879999915138,0.07477740000467747
leave_one_day_out,RandomForest,1,81,12,0.09104228547265003,6.060654548982801,5.0388682711294415,0.39860139860139865,"{'model__max_depth': 5, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 3}",59.94979789998615,60.13187949999701
leave_one_day_out,RandomForest,2,81,12,-1.0799812991610636,7.808936032757682,6.44294303893156,0.5008764248619176,"{'model__max_depth': None, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 3}",50.81320910004433,50.94354479998583
leave_one_day_out,RandomForest,3,81,12,-3.9757885506223047,3.9305432674676135,3.1759281250000204,-0.1891421464513535,"{'model__max_depth': None, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 1}",41.00544739997713,41.13159529998666
leave_one_day_out,RandomForest,4,81,12,-1.5070377110222233,2.5917058095575665,2.2760136833771845,-0.15087812175183832,"{'model__max_depth': 5, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 3}",41.00543080002535,41.127988400054164
leave_one_day_out,RandomForest,5,81,12,-0.03265177147233045,2.057430341033641,1.6943000533653294,0.8251748251748254,"{'model__max_depth': 5, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 1}",44.105517200019676,44.253924699965864
leave_one_day_out,RandomForest,6,81,12,-4.398441377078022,5.597190916845868,5.279884374999951,0.7390554240969553,"{'model__max_depth': None, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 1}",36.55320349999238,36.67858930001967
leave_one_day_out,RandomForest,7,81,12,0.01492552932672464,3.2497981383244015,2.7348781250000016,0.2867132867132868,"{'model__max_depth': None, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 1}",36.59474000002956,36.72019730001921
leave_one_day_out,RandomForest,8,88,5,-0.24261028650228456,5.9054790477925545,4.337907734581499,0.7999999999999999,"{'model__max_depth': 5, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 1}",38.27705680002691,38.402711700007785
leave_one_day_out,RandomForest,9,89,4,-0.3636269463501429,4.236494708422552,4.095365625000012,0.7999999999999999,"{'model__max_depth': None, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 1}",38.21666069998173,38.35247819998767
leave_one_day_out,HistGB,1,81,12,-1.1401077938798716,9.299626678711766,7.019853860276666,0.18218469006327367,"{'model__l2_regularization': 0.1, 'model__learning_rate': 0.03, 'model__max_depth': 3, 'model__max_leaf_nodes': 15}",7.075172400043812,7.08697000000393
leave_one_day_out,HistGB,2,81,12,-1.5517976411480028,8.649385740701046,7.450744893571849,0.2105263157894737,"{'model__l2_regularization': 0.0, 'model__learning_rate': 0.03, 'model__max_depth': 3, 'model__max_leaf_nodes': 15}",4.733933400013484,4.74299090000568
leave_one_day_out,HistGB,3,81,12,-12.872369186590685,6.562917459172279,5.220341446974295,-0.5989501304292861,"{'model__l2_regularization': 0.0, 'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__max_leaf_nodes': 15}",4.940237200004049,4.951258899993263
leave_one_day_out,HistGB,4,81,12,-2.4826249000888425,3.054630046309159,2.6696136387429927,-0.04593668254582988,"{'model__l2_regularization': 0.0, 'model__learning_rate': 0.03, 'model__max_depth': 3, 'model__max_leaf_nodes': 15}",6.412256099982187,6.426077699987218
leave_one_day_out,HistGB,5,81,12,-1.6582622736040644,3.3010120280582846,2.9472987316557457,0.6013986013986015,"{'model__l2_regularization': 1.0, 'model__learning_rate': 0.03, 'model__max_depth': 3, 'model__max_leaf_nodes': 15}",8.040118799952324,8.060233899974264
leave_one_day_out,HistGB,6,81,12,-6.205673091143982,6.4665583898637635,6.161659442872378,0.3884013028153525,"{'model__l2_regularization': 1.0, 'model__learning_rate': 0.03, 'model__max_depth': 3, 'model__max_leaf_nodes': 15}",7.114258699992206,7.130379700043704
leave_one_day_out,HistGB,7,81,12,0.018309663587394276,3.244211141983553,2.72933670402255,0.3216783216783217,"{'model__l2_regularization': 1.0, 'model__learning_rate': 0.03, 'model__max_depth': 3, 'model__max_leaf_nodes': 15}",5.183677799999714,5.199549399956595
leave_one_day_out,HistGB,8,88,5,-0.2888975525339956,6.014463038363564,4.623218098012675,0.19999999999999998,"{'model__l2_regularization': 1.0, 'model__learning_rate': 0.03, 'model__max_depth': 3, 'model__max_leaf_nodes': 15}",8.255295599985402,8.271256900043227
leave_one_day_out,HistGB,9,89,4,-0.40024677132162134,4.293002792136148,4.230354224223021,0.9486832980505139,"{'model__l2_regularization': 1.0, 'model__learning_rate': 0.03, 'model__max_depth': 3, 'model__max_leaf_nodes': 15}",8.61636660003569,8.632271200011019
